i	Degree	Interconnections	CC	APL	SS
3346	2681	1781289	0.49583	1.57853	3.00000
3347	1542	493951	0.41574	1.75826	3.00000
3348	1146	278464	0.42443	1.82169	3.00000
3349	1853	870892	0.50755	1.70900	3.00000
3350	1945	1116968	0.59082	1.69515	3.00000
3351	794	165988	0.52725	1.87882	3.00000
3352	1032	257272	0.48360	1.83979	3.00000
3353	42	861	1.00000	2.10545	3.00000
3354	2744	1886477	0.50127	1.56878	3.00000
3355	835	184063	0.52862	1.87126	3.00000
3356	638	106168	0.52247	1.90353	3.00000
3357	1125	522421	0.82629	1.82389	3.00000
3358	715	206733	0.80991	1.89093	3.00000
3359	219	14634	0.61305	1.97498	3.00000
3360	345	40311	0.67932	1.95247	3.00000
3361	1418	601836	0.59905	1.77825	3.00000
3362	364	38195	0.57813	1.95216	3.00000
3363	356	38384	0.60744	1.95137	3.00000
3364	309	32892	0.69121	1.96128	3.00000
3365	125	4307	0.55574	2.00362	3.00000
3366	425	44378	0.49254	1.93768	3.00000
3367	1507	724760	0.63868	1.76361	3.00000
3368	362	40710	0.62304	1.95263	3.00000
3369	584	67870	0.39868	1.91281	3.00000
3370	452	79216	0.77719	1.93359	3.00000
3371	448	77251	0.77152	1.93390	3.00000
3372	1461	915074	0.85799	1.77180	3.00000
3373	755	162893	0.57229	1.88354	3.00000
3374	1400	639212	0.65272	1.78045	3.00000
3375	1193	547977	0.77068	1.81319	3.00000
3376	515	67456	0.50966	1.92383	3.00000
3377	582	90760	0.53682	1.91438	3.00000
3378	600	110077	0.61256	1.90840	3.00000
3379	640	129433	0.63299	1.90227	3.00000
3380	127	4257	0.53206	2.00236	3.00000
3381	1677	1030713	0.73343	1.73780	3.00000
3382	183	8135	0.48850	1.98709	3.00000
3383	135	4367	0.48281	1.99528	3.00000
3384	2799	1923041	0.49110	1.55996	3.00000
3385	294	20104	0.46676	1.96207	3.00000
3386	327	25198	0.47275	1.95499	3.00000
3387	309	32892	0.69121	1.96128	3.00000
3388	173	8385	0.56358	1.98568	3.00000
3389	1352	407251	0.44592	1.78848	3.00000
3390	669	187300	0.83823	1.89660	3.00000
3391	1707	1020082	0.70057	1.73214	3.00000
3392	879	221281	0.57344	1.86544	3.00000
3393	1733	1039142	0.69240	1.72867	3.00000
3394	2225	1502393	0.60722	1.65030	3.00000
3395	362	29987	0.45893	1.94854	3.00000
3396	1080	292241	0.50156	1.83160	3.00000
3397	1464	643192	0.60060	1.77038	3.00000
3398	323	23841	0.45845	1.95404	3.00000
3399	2075	1046820	0.48649	1.67406	3.00000
3400	736	193578	0.71568	1.88716	3.00000
3401	967	239228	0.51220	1.85080	3.00000
3402	2252	1517584	0.59874	1.64605	3.00000
3403	386	39241	0.52811	1.94791	3.00000
3404	826	167270	0.49092	1.87315	3.00000
3405	494	55176	0.45311	1.92682	3.00000
3406	915	213451	0.51046	1.85804	3.00000
3407	1130	331146	0.51913	1.82421	3.00000
3408	2491	1702851	0.54908	1.60828	3.00000
3409	1524	484237	0.41726	1.76094	3.00000
3410	472	46984	0.42269	1.93185	3.00000
3411	709	187582	0.74738	1.89125	3.00000
3412	852	198985	0.54888	1.87000	3.00000
3413	1516	932665	0.81216	1.76298	3.00000
3414	821	137786	0.40933	1.87488	3.00000
3415	1881	1093395	0.61839	1.70538	3.00000
3416	921	226936	0.53566	1.85694	3.00000
3417	1034	243823	0.45655	1.83963	3.00000
3418	678	111090	0.48405	1.89676	3.00000
3419	641	114367	0.55756	1.90195	3.00000
3420	992	253404	0.51553	1.84514	3.00000
3421	265	14936	0.42699	1.96664	3.00000
3422	2341	1416413	0.51713	1.63251	3.00000
3423	1880	691088	0.39127	1.70475	3.00000
3424	1242	321778	0.41754	1.80626	3.00000
3425	1538	926923	0.78423	1.75984	3.00000
3426	1117	337083	0.54082	1.82657	3.00000
3427	24	276	1.00000	2.24394	4.00000
3428	1501	726097	0.64499	1.76456	3.00000
3429	783	188997	0.61733	1.88165	3.00000
3430	1637	1023211	0.76412	1.74441	3.00000
3431	389	39500	0.52341	1.95153	3.00000
3432	105	5460	1.00000	2.01637	3.00000
3433	1085	502382	0.85429	1.83066	3.00000
3434	307	27941	0.59486	1.96191	3.00000
3435	420	59330	0.67428	1.94271	3.00000
3436	598	83017	0.46507	1.90966	3.00000
3437	153	7111	0.61154	1.99969	3.00000
3438	309	30109	0.63273	1.95703	3.00000
3439	517	58585	0.43921	1.92493	3.00000
3440	822	169488	0.50229	1.87535	3.00000
3441	560	111864	0.71469	1.91596	3.00000
3442	980	249521	0.52015	1.85002	3.00000
3443	2290	1379030	0.52617	1.64007	3.00000
3444	1020	243029	0.46764	1.84199	3.00000
3445	747	195447	0.70145	1.88432	3.00000
3446	1830	1070386	0.63960	1.71309	3.00000
3447	241	28920	1.00000	1.98001	3.00000
3448	524	69045	0.50388	1.92524	3.00000
3449	862	146360	0.39440	1.86859	3.00000
3450	2146	1224960	0.53222	1.66368	3.00000
3451	519	65720	0.48891	1.92493	3.00000
3452	519	65720	0.48891	1.92493	3.00000
3453	505	67170	0.52782	1.92918	3.00000
3454	89	3916	1.00000	2.02880	3.00000
3455	693	157871	0.65840	1.89676	3.00000
3456	1482	746302	0.68005	1.76771	3.00000
3457	721	173242	0.66744	1.89031	3.00000
3458	1704	809926	0.55820	1.73277	3.00000
3459	1787	886123	0.55529	1.71955	3.00000
3460	740	159593	0.58367	1.88779	3.00000
3461	2211	1506080	0.61645	1.65266	3.00000
3462	615	112604	0.59640	1.90683	3.00000
3463	256	15235	0.46676	1.97466	3.00000
3464	806	225473	0.69501	1.87756	3.00000
3465	492	77218	0.63930	1.92650	3.00000
3466	235	16640	0.60520	1.98536	3.00000
3467	950	259428	0.57552	1.85253	3.00000
3468	232	14364	0.53605	1.97781	3.00000
3469	921	229977	0.54283	1.85788	3.00000
3470	404	41553	0.51044	1.94618	3.00000
3471	221	9981	0.41057	1.97844	3.00000
3472	909	186620	0.45221	1.85914	3.00000
3473	2325	1168401	0.43248	1.63472	3.00000
3474	384	73536	1.00000	1.94618	3.00000
3475	816	206514	0.62106	1.87457	3.00000
3476	1955	1022112	0.53513	1.69295	3.00000
3477	953	291891	0.64346	1.85159	3.00000
3478	1743	842314	0.55483	1.72616	3.00000
3479	993	223432	0.45364	1.84624	3.00000
3480	1245	403630	0.52122	1.80595	3.00000
3481	1502	680809	0.60396	1.76424	3.00000
3482	1245	403630	0.52122	1.80595	3.00000
3483	609	113054	0.61065	1.90888	3.00000
3484	1120	380958	0.60794	1.82562	3.00000
3485	2002	1040066	0.51925	1.68555	3.00000
3486	703	148968	0.60371	1.89267	3.00000
3487	1923	841866	0.45555	1.69830	3.00000
3488	869	234913	0.62287	1.86560	3.00000
3489	1880	948780	0.53717	1.70460	3.00000
3490	1787	1062529	0.66583	1.71986	3.00000
3491	722	130546	0.50156	1.88936	3.00000
3492	718	130815	0.50821	1.89015	3.00000
3493	718	130815	0.50821	1.89015	3.00000
3494	1030	267423	0.50463	1.84010	3.00000
3495	1440	467069	0.45080	1.77542	3.00000
3496	663	124311	0.56646	1.89991	3.00000
3497	792	155434	0.49622	1.87866	3.00000
3498	439	76234	0.79294	1.93642	3.00000
3499	1451	486629	0.46259	1.77274	3.00000
3500	1805	779731	0.47892	1.71719	3.00000
3501	978	233833	0.48944	1.84766	3.00000
3502	1763	616800	0.39711	1.72348	3.00000
3503	1943	1053081	0.55817	1.69500	3.00000
3504	1017	210423	0.40729	1.84262	3.00000
3505	1149	324553	0.49210	1.82121	3.00000
3506	1065	275410	0.48609	1.83349	3.00000
3507	735	146853	0.54441	1.88732	3.00000
3508	1496	532976	0.47661	1.76582	3.00000
3509	972	283954	0.60172	1.84907	3.00000
3510	1661	542057	0.39319	1.73938	3.00000
3511	1206	344934	0.47471	1.81272	3.00000
3512	1056	326391	0.58594	1.83632	3.00000
3513	2679	1586221	0.44219	1.57885	3.00000
3514	1751	644713	0.42080	1.72506	3.00000
3515	1861	950479	0.54918	1.70774	3.00000
3516	2208	1254560	0.51490	1.65345	3.00000
3517	1932	749299	0.40169	1.69673	3.00000
3518	786	133142	0.43157	1.87929	3.00000
3519	1778	611567	0.38713	1.72049	3.00000
3520	825	173861	0.51151	1.87221	3.00000
3521	624	110620	0.56910	1.90683	3.00000
3522	2695	1879196	0.51766	1.57649	3.00000
3523	929	168506	0.39091	1.85663	3.00000
3524	1213	260377	0.35422	1.80957	3.00000
3525	2553	1699538	0.52171	1.59868	3.00000
3526	2403	1358040	0.47056	1.62260	3.00000
3527	506	86982	0.68080	1.92635	3.00000
3528	1005	232780	0.46140	1.84309	3.00000
3529	732	127194	0.47541	1.88826	3.00000
3530	1955	1022112	0.53513	1.69295	3.00000
3531	1015	195859	0.38060	1.84136	3.00000
3532	42	656	0.76190	2.12905	3.00000
3533	1134	535005	0.83281	1.82279	3.00000
3534	1909	946190	0.51955	1.70003	3.00000
3535	604	110565	0.60715	1.90951	3.00000
3536	1649	1007922	0.74179	1.74127	3.00000
3537	1018	323528	0.62499	1.84152	3.00000
3538	387	71841	0.96184	1.94444	3.00000
3539	1923	1143915	0.61900	1.69814	3.00000
3540	661	109829	0.50350	1.89959	3.00000
3541	2465	1502628	0.49479	1.61284	3.00000
3542	1336	891780	1.00000	1.79194	3.00000
3543	1407	906632	0.91660	1.78045	3.00000
3544	2099	1301438	0.59107	1.67092	3.00000
3545	1608	958758	0.74206	1.74819	3.00000
3546	1386	897414	0.93500	1.78407	3.00000
3547	2899	2029400	0.48312	1.54407	3.00000
3548	2138	1333380	0.58368	1.66462	3.00000
3549	1656	1022067	0.74585	1.74064	3.00000
3550	1369	896518	0.95741	1.78659	3.00000
3551	1591	960254	0.75919	1.75087	3.00000
3552	1430	912446	0.89304	1.77683	3.00000
3553	1568	954407	0.77687	1.75496	3.00000
3554	1556	945796	0.78179	1.75716	3.00000
3555	2270	1514036	0.58790	1.64337	3.00000
3556	1646	981562	0.72502	1.74237	3.00000
3557	1696	1044013	0.72634	1.73418	3.00000
3558	1658	1003443	0.73049	1.74064	3.00000
3559	1854	1108388	0.64526	1.70869	3.00000
3560	3101	2118790	0.44081	1.51228	3.00000
3561	1365	896904	0.96345	1.78722	3.00000
3562	1892	1174485	0.65655	1.70349	3.00000
3563	2032	1144059	0.55443	1.68083	3.00000
3564	1603	987801	0.76931	1.74945	3.00000
3565	2424	1670863	0.56896	1.61914	3.00000
3566	1853	1060863	0.61826	1.70932	3.00000
3567	1543	949206	0.79788	1.75905	3.00000
3568	1500	929764	0.82701	1.76597	3.00000
3569	2595	1745525	0.51862	1.59207	3.00000
3570	2059	1226441	0.57886	1.67611	3.00000
3571	1979	1186267	0.60609	1.68980	3.00000
3572	1439	910295	0.87982	1.77573	3.00000
3573	2537	1771036	0.55054	1.60135	3.00000
3574	1635	969570	0.72584	1.74457	3.00000
3575	1476	932163	0.85633	1.76944	3.00000
3576	3108	2070073	0.42874	1.51117	3.00000
3577	1613	958755	0.73746	1.74740	3.00000
3578	1891	1181922	0.66140	1.70365	3.00000
3579	1677	993044	0.70663	1.73765	3.00000
3580	1416	907447	0.90580	1.77888	3.00000
3581	1975	1206964	0.61917	1.69027	3.00000
3582	1615	964233	0.73984	1.74772	3.00000
3583	1599	978455	0.76585	1.75024	3.00000
3584	1907	1167072	0.64218	1.70113	3.00000
3585	2498	1662923	0.53320	1.60718	3.00000
3586	2199	1255653	0.51957	1.65439	3.00000
3587	1895	1108117	0.61749	1.70334	3.00000
3588	1336	891780	1.00000	1.79194	3.00000
3589	1805	1069331	0.65679	1.71750	3.00000
3590	1623	958683	0.72834	1.74662	3.00000
3591	1730	1049521	0.70175	1.72930	3.00000
3592	1881	1145093	0.64763	1.70523	3.00000
3593	2576	1461302	0.44060	1.59459	2.00000
3594	2698	1647481	0.45282	1.57586	3.00000
3595	1910	1158057	0.63521	1.70035	3.00000
3596	1749	999755	0.65402	1.72679	3.00000
3597	2311	1364556	0.51122	1.63708	3.00000
3598	1637	1023211	0.76412	1.74441	3.00000
3599	1911	1125858	0.61691	1.69987	3.00000
3600	1694	997503	0.69562	1.73528	3.00000
3601	1843	1086462	0.64007	1.71168	3.00000
3602	1855	1140416	0.66319	1.70932	3.00000
3603	1951	1136522	0.59747	1.69437	3.00000
3604	1928	1117695	0.60168	1.69783	3.00000
3605	1876	1068062	0.60728	1.70538	3.00000
3606	2218	1323944	0.53848	1.65156	3.00000
3607	2169	1242504	0.52846	1.65927	3.00000
3608	1997	1173953	0.58904	1.68665	3.00000
3609	2081	1248664	0.57695	1.67375	3.00000
3610	762	195624	0.67470	1.88370	3.00000
3611	100	3065	0.61919	2.02581	3.00000
3612	496	109509	0.89206	1.92587	3.00000
3613	94	2475	0.56623	2.02392	3.00000
3614	81	1884	0.58148	2.06295	3.00000
3615	78	1720	0.57276	2.05603	3.00000
3616	108	3538	0.61232	2.04470	3.00000
3617	202	15709	0.77380	1.98222	3.00000
3618	2435	1704364	0.57514	1.61741	3.00000
3619	1608	791912	0.61292	1.74788	3.00000
3620	967	271525	0.58135	1.85080	3.00000
3621	1338	625679	0.69951	1.79037	3.00000
3622	1056	501482	0.90026	1.83506	3.00000
3623	1155	470536	0.70605	1.82090	3.00000
3624	1629	985514	0.74322	1.74520	3.00000
3625	1484	579078	0.52625	1.76755	3.00000
3626	1390	501544	0.51954	1.78218	3.00000
3627	2143	1482042	0.64573	1.66336	3.00000
3628	935	286570	0.65630	1.85584	3.00000
3629	567	106591	0.66428	1.91423	3.00000
3630	799	199945	0.62718	1.87740	3.00000
3631	1001	270804	0.54107	1.84498	3.00000
