i	Degree	Interconnections	CC	APL	SS
1269	461	61651	0.58145	1.79475	3.00000
1270	461	61651	0.58145	1.79475	3.00000
1271	461	61651	0.58145	1.79475	3.00000
1272	152	8266	0.72029	1.95501	3.00000
1273	515	95580	0.72215	1.76664	3.00000
1274	512	93954	0.71821	1.76898	3.00000
1275	271	17437	0.47662	1.89363	3.00000
1276	526	95342	0.69051	1.76148	3.00000
1277	139	7520	0.78407	1.96907	3.00000
1278	644	92964	0.44900	1.70665	3.00000
1279	217	12045	0.51395	1.92455	3.00000
1280	337	27586	0.48725	1.85145	3.00000
1281	270	21487	0.59168	1.88941	3.00000
1282	528	89977	0.64672	1.75914	3.00000
1283	146	7947	0.75078	1.96017	3.00000
1284	629	118819	0.60160	1.71181	3.00000
1285	556	98750	0.64003	1.74742	3.00000
1286	520	60035	0.44490	1.76148	3.00000
1287	902	204621	0.50356	1.57966	3.00000
1288	198	10275	0.52684	1.92268	3.00000
1289	121	4834	0.66584	1.98266	3.00000
1290	105	4374	0.80110	1.99157	3.00000
1291	137	7916	0.84972	1.95642	3.00000
1292	496	92886	0.75665	1.77601	3.00000
1293	447	84461	0.84731	1.79897	3.00000
1294	39	394	0.53171	2.11856	3.00000
1295	502	89773	0.71389	1.77366	3.00000
1296	36	261	0.41429	2.07170	4.00000
1297	95	2161	0.48399	1.99859	3.00000
1298	105	4374	0.80110	1.99157	3.00000
1299	500	85967	0.68911	1.77320	3.00000
1300	754	149178	0.52549	1.65042	3.00000
1301	530	61450	0.43835	1.76007	3.00000
1302	280	15017	0.38446	1.88519	3.00000
1303	576	95127	0.57444	1.73852	3.00000
1304	262	22538	0.65918	1.89316	3.00000
1305	496	89754	0.73113	1.77648	3.00000
1306	29	406	1.00000	2.21978	3.00000
1307	428	81139	0.88795	1.80975	3.00000
1308	197	9197	0.47638	1.93440	3.00000
1309	37	466	0.69970	2.15136	3.00000
1310	103	3243	0.61736	1.99203	3.00000
1311	92	4186	1.00000	2.01593	3.00000
1312	18	153	1.00000	2.20947	3.00000
1313	227	18857	0.73514	1.91893	3.00000
1314	646	124515	0.59767	1.70337	3.00000
1315	65	986	0.47404	2.02765	3.00000
1316	291	32958	0.78109	1.87723	3.00000
1317	317	30320	0.60536	1.86457	3.00000
1318	314	28485	0.57966	1.86551	3.00000
1319	131	5013	0.58873	1.97282	3.00000
1320	136	9180	1.00000	1.97470	3.00000
1321	286	24472	0.60047	1.87769	3.00000
1322	714	141611	0.55634	1.67010	3.00000
1323	294	26994	0.62673	1.87769	3.00000
1324	328	23878	0.44525	1.85989	3.00000
