i	Degree	Interconnections	CC	APL	SS
2876	3517	4582342	0.74113	1.71074	3.00000
2877	1078	307905	0.53041	1.91255	3.00000
2878	1173	353436	0.51418	1.90531	3.00000
2879	1495	780632	0.69901	1.87733	3.00000
2880	301	35543	0.78722	1.97812	3.00000
2881	595	88830	0.50267	1.95368	3.00000
2882	998	250091	0.50269	1.91863	3.00000
2883	1624	708266	0.53743	1.86689	3.00000
2884	3373	3820610	0.67183	1.72267	3.00000
2885	2346	2022749	0.73536	1.80724	3.00000
2886	1640	775478	0.57700	1.86557	3.00000
2887	3163	2993119	0.59854	1.74002	3.00000
2888	3535	4584849	0.73401	1.70926	3.00000
2889	5767	8680598	0.52210	1.52563	3.00000
2890	1362	638409	0.68880	1.88844	3.00000
2891	425	51940	0.57647	1.96676	3.00000
2892	2752	2393809	0.63238	1.77384	3.00000
2893	2024	1269052	0.61987	1.83381	3.00000
2894	1369	583098	0.62270	1.88778	3.00000
2895	3674	5147144	0.76284	1.69782	3.00000
2896	877	193624	0.50406	1.92851	3.00000
2897	898	238520	0.59222	1.92703	3.00000
2898	1964	1212400	0.62895	1.83883	3.00000
2899	430	55423	0.60089	1.96652	3.00000
2900	2095	1243685	0.56700	1.82797	3.00000
2901	3375	3148341	0.55296	1.72242	3.00000
2902	1021	304745	0.58525	1.91650	3.00000
2903	1630	772426	0.58181	1.86680	3.00000
2904	1315	406524	0.47054	1.89255	3.00000
2905	3854	5113788	0.68875	1.68309	3.00000
2906	1010	358819	0.70419	1.91765	3.00000
2907	3397	4402922	0.76332	1.72061	3.00000
2908	5059	7586302	0.59295	1.58396	3.00000
2909	2304	1390228	0.52401	1.81070	3.00000
2910	1427	587172	0.57710	1.88309	3.00000
2911	1258	548480	0.69371	1.89724	3.00000
2912	4512	6207149	0.60993	1.62888	3.00000
2913	1023	289944	0.55465	1.91666	3.00000
2914	4681	6692158	0.61096	1.61506	3.00000
2915	4813	6835902	0.59032	1.60420	3.00000
2916	909	192564	0.46661	1.92579	3.00000
2917	660	114240	0.52531	1.94800	3.00000
2918	427	55497	0.61019	1.96660	3.00000
2919	447	65783	0.65994	1.96701	3.00000
2920	380	55306	0.76803	1.97285	3.00000
2921	340	38972	0.67625	1.97408	3.00000
2922	1171	397606	0.58042	1.90473	3.00000
2923	3247	4309847	0.81783	1.73295	3.00000
2924	5204	8687806	0.64173	1.57195	3.00000
2925	3046	4147199	0.89427	1.74949	3.00000
2926	1440	765093	0.73845	1.88219	3.00000
2927	1127	436493	0.68793	1.90835	3.00000
2928	5134	8501807	0.64523	1.57770	3.00000
2929	2287	1381889	0.52864	1.81193	3.00000
2930	3645	4657011	0.70123	1.70021	3.00000
2931	2046	1187054	0.56742	1.83217	3.00000
2932	1787	857860	0.53758	1.85306	3.00000
2933	462	68021	0.63875	1.96528	3.00000
2934	3601	4694446	0.72425	1.70383	3.00000
2935	1677	739587	0.52627	1.86228	3.00000
2936	1645	914776	0.67651	1.86499	3.00000
2937	1041	325376	0.60108	1.91493	3.00000
2938	2356	1468686	0.52941	1.80633	3.00000
2939	799	163821	0.51387	1.93509	3.00000
2940	2309	1979468	0.74288	1.81037	3.00000
2941	868	192299	0.51106	1.92991	3.00000
2942	3077	4155128	0.87801	1.74694	3.00000
2943	3917	4608007	0.60082	1.67791	3.00000
2944	1675	1035231	0.73841	1.86277	3.00000
2945	5113	7478114	0.57221	1.57943	3.00000
2946	5849	8448133	0.49397	1.51888	3.00000
2947	3075	4156219	0.87939	1.74710	3.00000
2948	1648	749552	0.55231	1.86458	3.00000
2949	4651	6494824	0.60062	1.61752	3.00000
2950	5304	8046631	0.57216	1.56372	3.00000
2951	1684	746559	0.52683	1.86179	3.00000
2952	1408	517884	0.52284	1.88466	3.00000
2953	4596	6502814	0.61584	1.62213	3.00000
2954	5647	8322264	0.52205	1.53550	3.00000
2955	1579	611313	0.49069	1.87059	3.00000
2956	358	43223	0.67638	1.97244	3.00000
2957	3604	4725066	0.72776	1.70358	3.00000
2958	3050	4149410	0.89240	1.74916	3.00000
2959	2961	2323175	0.53013	1.75656	3.00000
2960	1323	616961	0.70550	1.89165	3.00000
2961	4312	6277864	0.67544	1.64558	3.00000
2962	4710	6944635	0.62622	1.61267	3.00000
2963	4643	6037450	0.56025	1.61810	3.00000
2964	4031	5252266	0.64663	1.66845	3.00000
2965	683	116339	0.49952	1.94496	3.00000
2966	2479	1196945	0.38970	1.79613	3.00000
2967	630	95849	0.48376	1.94932	3.00000
2968	5593	9592155	0.61339	1.54002	3.00000
2969	2174	1231205	0.52124	1.82139	3.00000
2970	304	35723	0.77564	1.97729	3.00000
2971	367	54656	0.81381	1.97458	3.00000
2972	1897	989820	0.55040	1.84459	3.00000
2973	2175	1201195	0.50807	1.82123	3.00000
2974	329	38982	0.72248	1.97589	3.00000
2975	453	67608	0.66038	1.96627	3.00000
