i	Degree	Interconnections	CC	APL	SS
641	22	193	0.83550	2.20950	4.00000
642	69	1343	0.57246	1.99635	4.00000
643	113	3703	0.58518	1.92326	4.00000
644	17	136	1.00000	2.23143	4.00000
645	193	12346	0.66634	1.80755	3.00000
646	139	4827	0.50328	1.86236	4.00000
647	109	3381	0.57441	1.92448	4.00000
648	127	4354	0.54418	1.90256	4.00000
649	307	24866	0.52939	1.65043	3.00000
650	84	2512	0.72060	1.97199	4.00000
651	199	12150	0.61672	1.79659	4.00000
652	82	2503	0.75369	1.97442	4.00000
653	157	5942	0.48522	1.83922	3.00000
654	3	3	1.00000	2.88672	5.00000
655	4	6	1.00000	2.40804	4.00000
656	12	66	1.00000	2.29476	4.00000
657	147	4593	0.42801	1.88063	4.00000
658	74	2203	0.81562	1.97442	4.00000
659	157	10707	0.87433	1.86114	3.00000
660	55	1395	0.93939	2.03776	4.00000
661	164	6778	0.50711	1.84166	3.00000
662	86	1928	0.52750	1.97564	4.00000
663	136	4552	0.49586	1.87820	3.00000
664	4	6	1.00000	2.76127	4.00000
665	18	101	0.66013	2.24848	4.00000
666	93	2269	0.53039	1.95250	4.00000
667	152	5846	0.50941	1.86114	3.00000
668	37	398	0.59760	2.07308	4.00000
669	174	6217	0.41306	1.82217	3.00000
670	60	1203	0.67966	2.01218	4.00000
671	123	4317	0.57537	1.90621	4.00000
672	22	117	0.50649	2.17418	4.00000
673	22	231	1.00000	2.18514	4.00000
674	65	1330	0.63942	2.02436	4.00000
675	26	238	0.73231	2.11815	4.00000
676	29	256	0.63054	2.11937	4.00000
677	54	743	0.51922	2.05725	4.00000
678	180	6773	0.42042	1.80512	3.00000
679	177	12034	0.77260	1.81364	3.00000
680	286	20345	0.49920	1.67113	3.00000
681	32	274	0.55242	2.12302	4.00000
682	95	2583	0.57850	1.93910	4.00000
683	164	10983	0.82171	1.84775	3.00000
684	165	10983	0.81175	1.84653	3.00000
685	221	13476	0.55434	1.76127	3.00000
686	83	1268	0.37261	1.95981	3.00000
687	121	3583	0.49353	1.90865	4.00000
688	228	14440	0.55800	1.75396	3.00000
689	30	269	0.61839	2.15104	4.00000
690	218	14497	0.61290	1.76248	3.00000
691	38	374	0.53201	2.11815	4.00000
692	122	3732	0.50562	1.90012	4.00000
693	239	15242	0.53592	1.72838	3.00000
694	75	1049	0.37802	1.99269	4.00000
695	219	15132	0.63391	1.76492	4.00000
696	179	12124	0.76103	1.82339	3.00000
697	346	29091	0.48741	1.59805	3.00000
698	274	23034	0.61587	1.69306	3.00000
699	97	3957	0.84987	1.95371	4.00000
700	117	4446	0.65517	1.92692	4.00000
701	271	20074	0.54869	1.68575	3.00000
702	108	4177	0.72291	1.93301	4.00000
703	149	5786	0.52476	1.85505	3.00000
704	232	11588	0.43245	1.74543	3.00000
705	249	17664	0.57209	1.71864	3.00000
706	100	3970	0.80202	1.93788	4.00000
707	144	5667	0.55041	1.85993	3.00000
708	163	7790	0.59002	1.84287	4.00000
709	133	4893	0.55742	1.89038	4.00000
710	243	16453	0.55957	1.73203	4.00000
711	110	4157	0.69341	1.93423	4.00000
712	214	10145	0.44513	1.76979	4.00000
713	256	16935	0.51884	1.71864	4.00000
714	103	4074	0.77556	1.94519	4.00000
715	65	2080	1.00000	1.99147	4.00000
716	65	2080	1.00000	1.99147	4.00000
717	72	2145	0.83920	1.98295	4.00000
718	153	10637	0.91477	1.86967	4.00000
719	166	11002	0.80336	1.84896	4.00000
720	1	0	    NaN	3.11693	5.00000
721	8	28	1.00000	2.52132	4.00000
722	31	316	0.67957	2.12424	4.00000
723	106	3522	0.63288	1.94032	4.00000
724	99	2701	0.55679	1.93910	4.00000
725	217	15646	0.66761	1.76492	3.00000
726	210	13590	0.61928	1.77588	3.00000
727	198	12574	0.64472	1.80024	3.00000
728	252	17683	0.55913	1.71255	3.00000
729	37	395	0.59309	2.08892	4.00000
730	30	295	0.67816	2.15225	4.00000
731	65	935	0.44952	2.02071	4.00000
732	158	4906	0.39555	1.85384	4.00000
733	33	329	0.62311	2.12911	4.00000
734	225	15666	0.62167	1.76248	3.00000
735	30	284	0.65287	2.15469	4.00000
736	267	18307	0.51553	1.69184	3.00000
737	63	1357	0.69483	2.01949	4.00000
738	29	269	0.66256	2.12302	4.00000
739	382	31190	0.42860	1.55055	3.00000
740	276	18261	0.48119	1.68453	3.00000
741	30	294	0.67586	2.14495	4.00000
742	227	14332	0.55873	1.76005	3.00000
743	30	289	0.66437	2.12546	4.00000
744	81	1597	0.49290	1.97199	4.00000
745	53	638	0.46299	2.02558	3.00000
746	173	11450	0.76959	1.83435	3.00000
747	67	1392	0.62958	2.00609	3.00000
748	141	4483	0.45420	1.87211	4.00000
749	219	13769	0.57681	1.76979	3.00000
750	280	17160	0.43932	1.67966	3.00000
751	219	10784	0.45176	1.76370	3.00000
752	308	25922	0.54829	1.64190	3.00000
753	167	11051	0.79727	1.85018	4.00000
754	77	2615	0.89371	1.99026	4.00000
755	9	23	0.63889	2.49330	4.00000
756	37	602	0.90390	2.07065	4.00000
757	80	1278	0.40443	1.97686	4.00000
758	8	28	1.00000	2.56882	4.00000
759	276	20377	0.53694	1.67966	3.00000
760	39	548	0.73954	2.09135	4.00000
761	209	14711	0.67680	1.77588	3.00000
762	162	6188	0.47450	1.84044	3.00000
763	198	9041	0.46357	1.78197	3.00000
764	47	539	0.49861	2.04750	3.00000
765	14	45	0.49451	2.25700	4.00000
766	268	22816	0.63771	1.70280	3.00000
767	91	3016	0.73651	1.96346	4.00000
768	32	230	0.46371	2.13155	4.00000
769	124	3770	0.49436	1.89769	4.00000
770	2	1	1.00000	3.28745	5.00000
771	5	10	1.00000	2.44336	4.00000
772	257	18698	0.56840	1.70524	3.00000
773	77	2626	0.89747	1.99026	4.00000
774	307	21711	0.46222	1.64434	3.00000
775	14	44	0.48352	2.30694	4.00000
776	15	50	0.47619	2.26918	4.00000
777	130	4298	0.51258	1.89890	4.00000
778	99	2886	0.59493	1.93788	4.00000
779	188	12137	0.69047	1.81730	4.00000
780	213	14893	0.65962	1.76736	3.00000
781	56	1124	0.72987	2.02192	4.00000
782	21	91	0.43333	2.19732	4.00000
783	178	8239	0.52301	1.81364	4.00000
784	73	2267	0.86263	2.00122	4.00000
785	78	2302	0.76657	1.98782	4.00000
786	3	3	1.00000	2.68697	4.00000
787	18	115	0.75163	2.24482	4.00000
788	234	16091	0.59026	1.73812	3.00000
789	44	694	0.73362	2.08526	4.00000
790	170	7069	0.49210	1.83191	3.00000
791	224	9537	0.38185	1.75518	3.00000
792	2	1	1.00000	3.20219	5.00000
793	90	3003	0.74981	1.95981	4.00000
794	101	3999	0.79188	1.94153	4.00000
795	233	16637	0.61555	1.73934	3.00000
796	238	17046	0.60440	1.73325	3.00000
797	257	17817	0.54162	1.71498	3.00000
798	166	7495	0.54728	1.83678	3.00000
799	255	16854	0.52043	1.71620	3.00000
800	178	6813	0.43249	1.81364	4.00000
801	158	5682	0.45811	1.84775	4.00000
802	132	4976	0.57553	1.89890	4.00000
803	87	3115	0.83267	1.95128	4.00000
804	5	10	1.00000	2.59318	4.00000
805	47	610	0.56429	2.07795	4.00000
806	10	23	0.51111	2.42996	4.00000
807	190	12327	0.68655	1.81730	4.00000
808	67	1414	0.63953	2.00244	4.00000
809	230	15984	0.60695	1.75274	3.00000
810	100	3054	0.61697	1.94153	3.00000
811	13	78	1.00000	2.32400	4.00000
812	58	810	0.49002	2.03289	4.00000
813	190	12136	0.67591	1.81242	4.00000
814	199	13084	0.66413	1.80390	4.00000
815	49	793	0.67432	2.06699	4.00000
816	14	79	0.86813	2.30938	4.00000
817	156	10614	0.87792	1.85749	4.00000
818	170	7047	0.49057	1.83191	3.00000
819	109	3839	0.65223	1.91961	3.00000
820	21	114	0.54286	2.27893	4.00000
821	106	2943	0.52884	1.93301	3.00000
